# Backtest Report Metadata
# Generated: 2026-03-19 17:20:11.077771
# Backtest Date: 2026-03-19 17:20:11.077605
# Data Range: ('2024-12-19', '2025-03-19')
# Signal Count: 100
# ML Model Version: N/A

# Trade Results

entry_time,exit_time,entry_price,exit_price,direction,pnl,return_pct,timestamp
2025-01-06 11:35:00,2025-01-06 12:05:00,20969.18,20957.409454012613,bearish,11.770545987386868,0.056132600260891785,2026-03-19 17:20:11.078096
2025-01-09 13:20:00,2025-01-09 13:50:00,22754.33,22828.214564353362,bullish,73.88456435336047,0.3247055147453714,2026-03-19 17:20:11.078096
2025-01-09 13:55:00,2025-01-09 14:25:00,22499.56,22581.63659863426,bullish,82.07659863425943,0.3647920165294762,2026-03-19 17:20:11.078096
2025-01-10 14:00:00,2025-01-10 14:30:00,24384.65,24430.749246688392,bullish,46.09924668839085,0.18905027010185033,2026-03-19 17:20:11.078096
2025-01-10 19:20:00,2025-01-10 19:50:00,23828.58,23931.30682747346,bullish,102.72682747345971,0.43110763408251646,2026-03-19 17:20:11.078096
2025-01-12 00:40:00,2025-01-12 01:10:00,23684.85,23657.128071933726,bearish,27.721928066272085,0.11704498050978615,2026-03-19 17:20:11.078096
2025-01-12 09:35:00,2025-01-12 10:05:00,22386.8,22370.50462550747,bearish,16.295374492528936,0.07279010172301953,2026-03-19 17:20:11.078096
2025-01-12 20:15:00,2025-01-12 20:45:00,21487.02,21508.188543637396,bullish,21.168543637395487,0.0985178197693095,2026-03-19 17:20:11.078096
2025-01-13 05:35:00,2025-01-13 06:05:00,21596.2,21644.686465940194,bullish,48.48646594019374,0.22451387716447216,2026-03-19 17:20:11.078096
2025-01-14 11:10:00,2025-01-14 11:40:00,19308.63,19304.35020955164,bearish,4.279790448359563,0.0221651688823058,2026-03-19 17:20:11.078096
2025-01-14 12:45:00,2025-01-14 13:15:00,19057.02,19089.20896753814,bullish,32.18896753813897,0.1689087146790997,2026-03-19 17:20:11.078096
2025-01-14 14:10:00,2025-01-14 14:40:00,18115.62,18205.012438713016,bullish,89.39243871301733,0.49345503335252855,2026-03-19 17:20:11.078096
2025-01-15 06:05:00,2025-01-15 06:35:00,18004.81,17995.876452757406,bearish,8.933547242595523,0.04961755910001562,2026-03-19 17:20:11.078096
2025-01-16 22:20:00,2025-01-16 22:50:00,18741.53,18714.30060928714,bearish,27.22939071285873,0.145289049041667,2026-03-19 17:20:11.078096
2025-01-17 01:10:00,2025-01-17 01:40:00,18332.98,18315.308259423888,bearish,17.671740576111915,0.09639316999261394,2026-03-19 17:20:11.078096
2025-01-17 20:30:00,2025-01-17 21:00:00,18912.4,18944.838224429568,bullish,32.43822442956662,0.17151828657159648,2026-03-19 17:20:11.078096
2025-01-19 09:00:00,2025-01-19 09:30:00,18831.33,18800.223601629106,bearish,31.106398370895477,0.1651842879440564,2026-03-19 17:20:11.078096
2025-01-20 08:50:00,2025-01-20 09:20:00,21209.25,21181.032391511715,bearish,28.217608488284895,0.13304387702669776,2026-03-19 17:20:11.078096
2025-01-20 11:35:00,2025-01-20 12:05:00,21781.23,21821.387950064298,bullish,40.15795006429835,0.18436952396305603,2026-03-19 17:20:11.078096
2025-01-21 18:20:00,2025-01-21 18:50:00,20795.5,20740.74117316248,bearish,54.75882683751843,0.263320558955151,2026-03-19 17:20:11.078096
2025-01-21 22:15:00,2025-01-21 22:45:00,20826.66,20897.165446787953,bullish,70.50544678795268,0.3385345839801134,2026-03-19 17:20:11.078096
2025-01-23 03:35:00,2025-01-23 04:05:00,19750.78,19784.66393479738,bullish,33.88393479738079,0.17155745138865802,2026-03-19 17:20:11.078096
2025-01-23 23:10:00,2025-01-23 23:40:00,17818.32,17854.059721850103,bullish,35.7397218501028,0.20057851610086022,2026-03-19 17:20:11.078096
2025-01-24 05:00:00,2025-01-24 05:30:00,18615.13,18660.983827468546,bullish,45.853827468545205,0.24632558283796674,2026-03-19 17:20:11.078096
2025-01-24 08:25:00,2025-01-24 08:55:00,18310.38,18296.386812404304,bearish,13.993187595697236,0.07642215833695006,2026-03-19 17:20:11.078096
2025-01-24 08:30:00,2025-01-24 09:00:00,18292.08,18325.871855674664,bullish,33.791855674662656,0.18473489988378936,2026-03-19 17:20:11.078096
2025-01-24 14:15:00,2025-01-24 14:45:00,17864.71,17838.01173573958,bearish,26.69826426041982,0.1494469502187263,2026-03-19 17:20:11.078096
2025-01-26 07:10:00,2025-01-26 07:40:00,17688.06,17635.846032444177,bearish,52.21396755582464,0.2951932973758831,2026-03-19 17:20:11.078096
2025-01-26 11:05:00,2025-01-26 11:35:00,17690.81,17624.437168775756,bearish,66.3728312242456,0.3751825451985839,2026-03-19 17:20:11.078096
2025-01-26 22:00:00,2025-01-26 22:30:00,17070.07,17049.19437183547,bearish,20.87562816452919,0.12229374668369368,2026-03-19 17:20:11.078096
2025-01-28 01:35:00,2025-01-28 02:05:00,14016.71,13970.735328141564,bearish,45.97467185843561,0.32799902301207357,2026-03-19 17:20:11.078096
2025-01-28 22:45:00,2025-01-28 23:15:00,14206.52,14214.214642719064,bullish,7.694642719063268,0.05416275568586302,2026-03-19 17:20:11.078096
2025-01-29 10:25:00,2025-01-29 10:55:00,13795.59,13765.230408122883,bearish,30.359591877117055,0.22006736846424874,2026-03-19 17:20:11.078096
2025-01-29 13:00:00,2025-01-29 13:30:00,13990.95,14022.569502362892,bullish,31.61950236289158,0.22599968095727294,2026-03-19 17:20:11.078096
2025-01-30 20:30:00,2025-01-30 21:00:00,14471.54,14479.008552769292,bullish,7.468552769290909,0.051608555615303614,2026-03-19 17:20:11.078096
2025-01-30 21:30:00,2025-01-30 22:00:00,14595.1,14612.199228279991,bullish,17.09922827999071,0.11715732184082817,2026-03-19 17:20:11.078096
2025-02-02 07:00:00,2025-02-02 07:30:00,14888.71,14872.715369209145,bearish,15.99463079085399,0.10742791545307814,2026-03-19 17:20:11.078096
2025-02-02 12:35:00,2025-02-02 13:05:00,14726.29,14716.149465359542,bearish,10.140534640459009,0.06886007704899882,2026-03-19 17:20:11.078096
2025-02-03 01:05:00,2025-02-03 01:35:00,15237.5,15247.65149540856,bearish,-10.15149540855964,-0.06662179103238484,2026-03-19 17:20:11.078096
2025-02-03 09:45:00,2025-02-03 10:15:00,15229.27,15201.967717804466,bearish,27.302282195534644,0.17927505517687087,2026-03-19 17:20:11.078096
2025-02-03 20:00:00,2025-02-03 20:30:00,15280.99,15310.22598989805,bullish,29.23598989805032,0.1913226165192852,2026-03-19 17:20:11.078096
2025-02-03 21:45:00,2025-02-03 22:15:00,14917.07,14888.647394798638,bearish,28.422605201361876,0.19053745273945805,2026-03-19 17:20:11.078096
2025-02-03 22:45:00,2025-02-03 23:15:00,14539.62,14499.407684209416,bearish,40.2123157905844,0.27657061044638304,2026-03-19 17:20:11.078096
2025-02-04 15:45:00,2025-02-04 16:15:00,14264.67,14265.55681571082,bullish,0.8868157108190644,0.006216868044049139,2026-03-19 17:20:11.078096
2025-02-04 21:35:00,2025-02-04 22:05:00,14056.16,14078.916218575072,bullish,22.756218575072126,0.16189498821208725,2026-03-19 17:20:11.078096
2025-02-05 09:00:00,2025-02-05 09:30:00,14137.27,14201.7356388491,bullish,64.46563884910029,0.4559977905854545,2026-03-19 17:20:11.078096
2025-02-06 00:55:00,2025-02-06 01:25:00,14058.91,14099.494641572312,bullish,40.58464157231174,0.2886755912962793,2026-03-19 17:20:11.078096
2025-02-06 20:40:00,2025-02-06 21:10:00,13197.59,13235.763549596364,bullish,38.173549596363955,0.2892463669227787,2026-03-19 17:20:11.078096
2025-02-07 03:10:00,2025-02-07 03:40:00,12823.14,12835.750346892053,bullish,12.610346892053713,0.09834055381173186,2026-03-19 17:20:11.078096
2025-02-07 05:35:00,2025-02-07 06:05:00,12533.94,12556.552432217493,bullish,22.612432217492824,0.18040960956804344,2026-03-19 17:20:11.078096
2025-02-13 07:55:00,2025-02-13 08:25:00,12907.54,12911.410463458182,bearish,-3.870463458180893,-0.02998606595974828,2026-03-19 17:20:11.078096
2025-02-13 10:20:00,2025-02-13 10:50:00,12843.89,12810.68234964804,bearish,33.20765035196018,0.258548230730411,2026-03-19 17:20:11.078096
2025-02-14 05:20:00,2025-02-14 05:50:00,12285.66,12327.434918256238,bullish,41.77491825623838,0.34002990686897067,2026-03-19 17:20:11.078096
2025-02-16 21:35:00,2025-02-16 22:05:00,15397.13,15405.60153774143,bullish,8.471537741430438,0.055020239105797245,2026-03-19 17:20:11.078096
2025-02-17 00:40:00,2025-02-17 01:10:00,15822.39,15809.081539711899,bearish,13.308460288100832,0.08411156777263633,2026-03-19 17:20:11.078096
2025-02-17 01:10:00,2025-02-17 01:40:00,15693.08,15723.963541507976,bullish,30.88354150797568,0.19679719664957857,2026-03-19 17:20:11.078096
2025-02-17 02:10:00,2025-02-17 02:40:00,15446.15,15479.410102147156,bullish,33.26010214715643,0.21532940018811442,2026-03-19 17:20:11.078096
2025-02-18 19:50:00,2025-02-18 20:20:00,16785.22,16809.697458654588,bullish,24.47745865458637,0.14582745209527412,2026-03-19 17:20:11.078096
2025-02-19 09:20:00,2025-02-19 09:50:00,17536.77,17557.54459122558,bullish,20.77459122557775,0.11846304208573044,2026-03-19 17:20:11.078096
2025-02-19 13:40:00,2025-02-19 14:10:00,17141.49,17161.97995556919,bullish,20.48995556918817,0.11953427367859017,2026-03-19 17:20:11.078096
2025-02-21 02:00:00,2025-02-21 02:30:00,17076.91,17043.59348128397,bearish,33.31651871603026,0.1950968806185092,2026-03-19 17:20:11.078096
2025-02-21 06:50:00,2025-02-21 07:20:00,16645.96,16689.008736276937,bullish,43.04873627693814,0.25861371934654503,2026-03-19 17:20:11.078096
2025-02-21 11:35:00,2025-02-21 12:05:00,16677.38,16709.91252773577,bullish,32.53252773576969,0.1950697755628863,2026-03-19 17:20:11.078096
2025-02-21 19:35:00,2025-02-21 20:05:00,16464.46,16495.003881739412,bullish,30.543881739413337,0.18551402074172696,2026-03-19 17:20:11.078096
2025-02-23 09:10:00,2025-02-23 09:40:00,17293.54,17289.376654196887,bearish,4.163345803113771,0.024074572372769085,2026-03-19 17:20:11.078096
2025-02-23 14:10:00,2025-02-23 14:40:00,17541.66,17491.36703151658,bearish,50.29296848341983,0.2867058675371648,2026-03-19 17:20:11.078096
2025-02-24 12:10:00,2025-02-24 12:40:00,19411.19,19449.01483549077,bullish,37.824835490770056,0.19486098220031878,2026-03-19 17:20:11.078096
2025-02-24 12:40:00,2025-02-24 13:10:00,19285.42,19315.570319740837,bullish,30.150319740838313,0.1563373768413564,2026-03-19 17:20:11.078096
2025-02-25 12:50:00,2025-02-25 13:20:00,18936.98,18979.685509650102,bullish,42.70550965010261,0.22551383404377368,2026-03-19 17:20:11.078096
2025-02-27 09:00:00,2025-02-27 09:30:00,19639.49,19662.196984752434,bullish,22.706984752432618,0.11561901430450902,2026-03-19 17:20:11.078096
2025-02-28 01:45:00,2025-02-28 02:15:00,20252.88,20220.796588055757,bearish,32.08341194424429,0.15841407219242049,2026-03-19 17:20:11.078096
2025-03-05 01:30:00,2025-03-05 02:00:00,19863.15,19821.286670487596,bearish,41.86332951240547,0.21075876440748556,2026-03-19 17:20:11.078096
2025-03-06 02:15:00,2025-03-06 02:45:00,22064.12,22093.27652781227,bullish,29.156527812272543,0.13214453063286705,2026-03-19 17:20:11.078096
2025-03-06 04:05:00,2025-03-06 04:35:00,22042.34,22050.150143740582,bullish,7.810143740582134,0.035432461982630406,2026-03-19 17:20:11.078096
2025-03-06 07:00:00,2025-03-06 07:30:00,22506.09,22501.77945772228,bearish,4.310542277718923,0.019152781659181686,2026-03-19 17:20:11.078096
2025-03-07 01:20:00,2025-03-07 01:50:00,23778.7,23720.543652966815,bearish,58.15634703318574,0.2445732821104002,2026-03-19 17:20:11.078096
2025-03-10 10:20:00,2025-03-10 10:50:00,23970.8,24017.995897493838,bullish,47.19589749383886,0.19688912132193692,2026-03-19 17:20:11.078096
2025-03-12 00:50:00,2025-03-12 01:20:00,22947.05,22991.418815750738,bullish,44.36881575073858,0.1933530268628803,2026-03-19 17:20:11.078096
2025-03-13 07:20:00,2025-03-13 07:50:00,24556.2,24576.78293990724,bullish,20.58293990723905,0.08381972743029886,2026-03-19 17:20:11.078096
2025-03-13 13:30:00,2025-03-13 14:00:00,25721.76,25670.84504506656,bearish,50.91495493343973,0.19794506648627364,2026-03-19 17:20:11.078096
2025-03-13 14:10:00,2025-03-13 14:40:00,25322.52,25282.015479420326,bearish,40.504520579674136,0.1599545407790146,2026-03-19 17:20:11.078096
2025-03-13 16:25:00,2025-03-13 16:55:00,24414.58,24380.401098732007,bearish,34.17890126799466,0.13999381217286827,2026-03-19 17:20:11.078096
2025-03-16 01:15:00,2025-03-16 01:45:00,23481.96,23436.75841881561,bearish,45.20158118438849,0.192494924547987,2026-03-19 17:20:11.078096
2025-03-16 15:30:00,2025-03-16 16:00:00,23928.65,23983.600492049543,bullish,54.950492049541936,0.2296430933192718,2026-03-19 17:20:11.078096


# Performance Metrics

metric,value
sharpe_ratio,20.079078090764803
sortino_ratio,97.61031515130284
win_rate,98.0
profit_factor,253.00020547158576

